athlete_id,rapm_margin,orapm,drapm,rapm,raw_off,raw_def,raw_net,tm_off,tm_def,tm_net,opp_off,opp_def,opp_net,minutes,name,team_id,team,team_logo,position,headshot,games,box_minutes,season,low_sample,rank
5313289,0.0,0.0,0.0,0.0,20.268389019237745,7.884764133915425,28.15315315315317,-0.0,-0.01776455908177832,-0.01776455908177832,-0.0,0.0,0.0,8.783333333333333,Morgan Ross,225,Brown,https://a.espncdn.com/i/teamlogos/ncaa/500/225.png,F,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313289.png,2,8.0,2026,True,1678
5313290,0.0,0.0,0.0,0.0,1.4944321133246632,5.096758054756336,6.591190168080999,-0.0,-0.6152069242703985,-0.6152069242703985,-0.30271952284557274,0.1822902111631457,-0.12042931168242704,651.8833333333333,Charlotte Adams-Lopez,225,Brown,https://a.espncdn.com/i/teamlogos/ncaa/500/225.png,G,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313290.png,27,676.0,2026,False,1679
5313299,0.0,-0.0,0.0,0.0,-4.671534964256921,19.275330065191156,14.603795100934235,-1.0448485259971017,-0.4348655778819866,-1.4797141038790882,-0.10968438447307337,-0.2211449743266615,-0.33082935879973485,41.916666666666664,Alicia Mitchell,171,Columbia,https://a.espncdn.com/i/teamlogos/ncaa/500/171.png,F,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313299.png,12,38.0,2026,True,1680
5313300,0.0,0.0,0.0,0.0,11.771104154284103,12.913769368851433,24.684873523135536,-1.778551455694199,-0.6847248503788012,-2.4632763060730003,0.11049528539546238,0.8301572189885243,0.9406525043839867,200.28333333333333,Eirny Erinugha,171,Columbia,https://a.espncdn.com/i/teamlogos/ncaa/500/171.png,F,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313300.png,31,206.0,2026,False,1681
5313301,-0.0,-0.0,0.0,0.0,-32.899045257839866,7.250326879759854,-25.648718378080012,-0.853061897212379,-0.4095086697670497,-1.2625705669794287,0.003219244345021929,-0.48198468376760045,-0.47876543942257854,20.333333333333332,Vasiliki Cholopoulou,171,Columbia,https://a.espncdn.com/i/teamlogos/ncaa/500/171.png,G,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313301.png,5,20.0,2026,True,1682
5313302,0.0,0.0,0.0,0.0,1.3832457649524486,8.425410166364728,9.808655931317176,-1.1592163332615943,-0.3852596329877071,-1.5444759662493015,0.002229320032897092,-0.5244716749444778,-0.5222423549115807,27.466666666666665,Shay Shippen,171,Columbia,https://a.espncdn.com/i/teamlogos/ncaa/500/171.png,G,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313302.png,6,31.0,2026,True,1683
5313303,-0.0,-0.0,-0.0,-0.0,-16.56247502923958,-15.802287300215283,-32.36476232945486,0.19198830565310074,0.42571739726426777,0.6177057029173685,0.3868817043063254,0.5516188316999204,0.9385005360062458,73.88333333333334,Trinity Jones,172,Cornell,https://a.espncdn.com/i/teamlogos/ncaa/500/172.png,G,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313303.png,9,75.0,2026,True,1684
5313304,0.0,-0.0,0.0,0.0,0.7408827896038588,26.932609043279157,27.673491832883016,0.17154354022690474,0.28392944915421764,0.45547298938112235,-5.916063344484386,-7.00654012303225,-12.922603467516637,78.51666666666667,Ashley Childers,172,Cornell,https://a.espncdn.com/i/teamlogos/ncaa/500/172.png,F,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313304.png,14,78.0,2026,True,1685
5313305,-0.0,-0.0,-0.0,-0.0,-5.657929841330358,-12.648900282643353,-18.30683012397371,0.2913430956114311,0.5100703146762942,0.8014134102877253,-1.644322521218582,-1.915797568055627,-3.560120089274209,239.8,Grace Renners,172,Cornell,https://a.espncdn.com/i/teamlogos/ncaa/500/172.png,F,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313305.png,26,239.0,2026,False,1686
5313307,-0.06822383096299073,-0.0,-0.0,-0.0,-15.11706571579721,-4.512501552823977,-19.629567268621187,0.2501162391382027,0.46783952966709347,0.7179557688052962,-2.0989659153134794,-2.2744422342074486,-4.3734081495209285,307.2,Ally Pape,172,Cornell,https://a.espncdn.com/i/teamlogos/ncaa/500/172.png,G,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313307.png,27,306.0,2026,False,1687
